fecha_vacuna;zona;provincia;sexo;gedad;nom_vacuna;primera;segunda
1/6/2021;ZONA 4;MANABI;Hombre;De 80 años y más;BNT162b2 PFIZER;5;0
1/6/2021;ZONA 4;MANABI;Hombre;De 80 años y más;CoronaVac SINOVAC;9;0
1/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;BNT162b2 PFIZER;15;2
1/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CoronaVac SINOVAC;6;2
1/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;BNT162b2 PFIZER;27;6
1/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;CoronaVac SINOVAC;25;0
1/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;BNT162b2 PFIZER;3;6
1/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;CoronaVac SINOVAC;10;0
1/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;BNT162b2 PFIZER;1;0
1/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;CoronaVac SINOVAC;2;0
1/6/2021;ZONA 4;MANABI;Hombre;De 80 años y más;CoronaVac SINOVAC;1;0
1/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;BNT162b2 PFIZER;1;0
1/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;BNT162b2 PFIZER;2;0
1/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;CoronaVac SINOVAC;1;0
1/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;BNT162b2 PFIZER;1;0
1/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;BNT162b2 PFIZER;1;0
1/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;BNT162b2 PFIZER;29;0
1/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CoronaVac SINOVAC;0;2
1/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;BNT162b2 PFIZER;40;0
1/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;CoronaVac SINOVAC;0;5
1/6/2021;ZONA 4;MANABI;Hombre;De 80 años y más;BNT162b2 PFIZER;8;0
1/6/2021;ZONA 4;MANABI;Hombre;De 80 años y más;CoronaVac SINOVAC;0;3
1/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;BNT162b2 PFIZER;41;0
1/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CoronaVac SINOVAC;0;6
1/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;BNT162b2 PFIZER;29;0
1/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;CoronaVac SINOVAC;0;9
1/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;BNT162b2 PFIZER;6;0
1/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;CoronaVac SINOVAC;0;4
1/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CoronaVac SINOVAC;0;2
1/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;CoronaVac SINOVAC;0;1
1/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;CoronaVac SINOVAC;0;1
1/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;CoronaVac SINOVAC;0;1
1/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;BNT162b2 PFIZER;1;0
1/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;BNT162b2 PFIZER;5;0
1/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;CoronaVac SINOVAC;1;0
1/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;BNT162b2 PFIZER;4;0
1/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;BNT162b2 PFIZER;3;0
1/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;CoronaVac SINOVAC;1;0
1/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;BNT162b2 PFIZER;1;0
1/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;BNT162b2 PFIZER;3;0
1/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;CoronaVac SINOVAC;1;0
1/6/2021;ZONA 4;MANABI;Hombre;De 80 años y más;BNT162b2 PFIZER;1;0
1/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;BNT162b2 PFIZER;2;0
1/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CoronaVac SINOVAC;2;0
1/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;BNT162b2 PFIZER;2;0
1/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;CoronaVac SINOVAC;0;1
1/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;BNT162b2 PFIZER;1;0
1/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;CoronaVac SINOVAC;1;0
1/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;BNT162b2 PFIZER;1;0
1/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;BNT162b2 PFIZER;19;0
1/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;BNT162b2 PFIZER;7;0
1/6/2021;ZONA 4;MANABI;Hombre;De 80 años y más;BNT162b2 PFIZER;1;0
1/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;BNT162b2 PFIZER;12;0
1/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;BNT162b2 PFIZER;7;0
1/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;CoronaVac SINOVAC;1;1
1/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;BNT162b2 PFIZER;1;0
1/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;BNT162b2 PFIZER;2;0
1/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CoronaVac SINOVAC;11;0
1/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;BNT162b2 PFIZER;61;0
1/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;CoronaVac SINOVAC;9;0
1/6/2021;ZONA 4;MANABI;Hombre;De 80 años y más;BNT162b2 PFIZER;26;0
1/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;BNT162b2 PFIZER;2;0
1/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CoronaVac SINOVAC;6;0
1/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;BNT162b2 PFIZER;60;0
1/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;CoronaVac SINOVAC;3;0
1/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;BNT162b2 PFIZER;18;0
1/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;CoronaVac SINOVAC;1;0
1/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;BNT162b2 PFIZER;9;0
1/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;BNT162b2 PFIZER;4;0
1/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;CoronaVac SINOVAC;2;0
1/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;BNT162b2 PFIZER;9;0
1/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CoronaVac SINOVAC;1;0
1/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;BNT162b2 PFIZER;10;0
1/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;BNT162b2 PFIZER;2;0
1/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;BNT162b2 PFIZER;2;0
1/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;BNT162b2 PFIZER;1;0
1/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;BNT162b2 PFIZER;1;0
1/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;BNT162b2 PFIZER;0;1
1/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;BNT162b2 PFIZER;1;0
1/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;BNT162b2 PFIZER;1;0
1/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;BNT162b2 PFIZER;1;0
1/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;BNT162b2 PFIZER;2;0
1/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;BNT162b2 PFIZER;98;10
1/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CoronaVac SINOVAC;0;2
1/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;BNT162b2 PFIZER;73;6
1/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;CoronaVac SINOVAC;0;6
1/6/2021;ZONA 4;MANABI;Hombre;De 80 años y más;BNT162b2 PFIZER;16;2
1/6/2021;ZONA 4;MANABI;Hombre;De 80 años y más;CoronaVac SINOVAC;0;3
1/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;BNT162b2 PFIZER;130;5
1/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CoronaVac SINOVAC;0;1
1/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;BNT162b2 PFIZER;124;8
1/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;CoronaVac SINOVAC;0;3
1/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;BNT162b2 PFIZER;21;5
1/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;CoronaVac SINOVAC;0;2
1/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;BNT162b2 PFIZER;0;1
1/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;BNT162b2 PFIZER;1;0
1/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;BNT162b2 PFIZER;2;0
1/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;BNT162b2 PFIZER;1;0
1/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;BNT162b2 PFIZER;1;0
1/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;BNT162b2 PFIZER;5;1
1/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CoronaVac SINOVAC;0;4
1/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;BNT162b2 PFIZER;8;2
1/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;CoronaVac SINOVAC;0;12
1/6/2021;ZONA 4;MANABI;Hombre;De 80 años y más;BNT162b2 PFIZER;0;1
1/6/2021;ZONA 4;MANABI;Hombre;De 80 años y más;CoronaVac SINOVAC;0;2
1/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;BNT162b2 PFIZER;12;4
1/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CoronaVac SINOVAC;0;3
1/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;BNT162b2 PFIZER;12;1
1/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;CoronaVac SINOVAC;0;13
1/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;BNT162b2 PFIZER;4;0
1/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;CoronaVac SINOVAC;0;3
1/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;BNT162b2 PFIZER;1;0
1/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;BNT162b2 PFIZER;29;0
1/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CoronaVac SINOVAC;3;0
1/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;BNT162b2 PFIZER;34;0
1/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;CoronaVac SINOVAC;5;0
1/6/2021;ZONA 4;MANABI;Hombre;De 80 años y más;BNT162b2 PFIZER;5;0
1/6/2021;ZONA 4;MANABI;Hombre;De 80 años y más;CoronaVac SINOVAC;2;0
1/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;BNT162b2 PFIZER;21;0
1/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CoronaVac SINOVAC;6;1
1/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;BNT162b2 PFIZER;45;0
1/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;CoronaVac SINOVAC;2;0
1/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;BNT162b2 PFIZER;6;0
1/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;CoronaVac SINOVAC;5;0
1/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CoronaVac SINOVAC;0;1
1/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;CoronaVac SINOVAC;0;1
1/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;BNT162b2 PFIZER;2;0
1/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CoronaVac SINOVAC;1;0
1/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;BNT162b2 PFIZER;4;0
1/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;CoronaVac SINOVAC;5;0
1/6/2021;ZONA 4;MANABI;Hombre;De 80 años y más;CoronaVac SINOVAC;1;0
1/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;BNT162b2 PFIZER;2;0
1/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CoronaVac SINOVAC;2;0
1/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;BNT162b2 PFIZER;7;1
1/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;CoronaVac SINOVAC;2;0
1/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;BNT162b2 PFIZER;3;1
1/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;CoronaVac SINOVAC;1;0
1/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CoronaVac SINOVAC;1;0
1/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;BNT162b2 PFIZER;1;0
1/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;CoronaVac SINOVAC;1;0
1/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;BNT162b2 PFIZER;5;0
1/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CoronaVac SINOVAC;1;0
1/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;BNT162b2 PFIZER;11;0
1/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;CoronaVac SINOVAC;13;0
1/6/2021;ZONA 4;MANABI;Hombre;De 80 años y más;BNT162b2 PFIZER;15;0
1/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;BNT162b2 PFIZER;9;0
1/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CoronaVac SINOVAC;3;0
1/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;BNT162b2 PFIZER;17;0
1/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;CoronaVac SINOVAC;13;0
1/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;BNT162b2 PFIZER;17;0
1/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;BNT162b2 PFIZER;2;0
1/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CoronaVac SINOVAC;4;0
1/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;BNT162b2 PFIZER;5;0
1/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;CoronaVac SINOVAC;1;0
1/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CoronaVac SINOVAC;1;0
1/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;BNT162b2 PFIZER;4;0
1/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;CoronaVac SINOVAC;2;0
1/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;BNT162b2 PFIZER;1;0
1/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;BNT162b2 PFIZER;1;0
1/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;BNT162b2 PFIZER;1;0
1/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;BNT162b2 PFIZER;10;3
1/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;BNT162b2 PFIZER;14;2
1/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;CoronaVac SINOVAC;1;0
1/6/2021;ZONA 4;MANABI;Hombre;De 80 años y más;BNT162b2 PFIZER;4;1
1/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;BNT162b2 PFIZER;8;2
1/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CoronaVac SINOVAC;1;0
1/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;BNT162b2 PFIZER;7;4
1/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;BNT162b2 PFIZER;0;1
1/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;BNT162b2 PFIZER;11;0
1/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CoronaVac SINOVAC;1;0
1/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;BNT162b2 PFIZER;8;0
1/6/2021;ZONA 4;MANABI;Hombre;De 80 años y más;BNT162b2 PFIZER;1;0
1/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;BNT162b2 PFIZER;7;0
1/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;BNT162b2 PFIZER;4;0
1/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;BNT162b2 PFIZER;2;0
1/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;BNT162b2 PFIZER;0;1
1/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;BNT162b2 PFIZER;53;2
1/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CoronaVac SINOVAC;0;6
1/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;BNT162b2 PFIZER;50;9
1/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;CoronaVac SINOVAC;0;4
1/6/2021;ZONA 4;MANABI;Hombre;De 80 años y más;BNT162b2 PFIZER;8;1
1/6/2021;ZONA 4;MANABI;Hombre;De 80 años y más;CoronaVac SINOVAC;0;1
1/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;BNT162b2 PFIZER;65;0
1/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CoronaVac SINOVAC;1;17
1/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;BNT162b2 PFIZER;88;5
1/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;CoronaVac SINOVAC;0;1
1/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;BNT162b2 PFIZER;12;2
1/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;BNT162b2 PFIZER;53;3
1/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CoronaVac SINOVAC;1;0
1/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;BNT162b2 PFIZER;39;0
1/6/2021;ZONA 4;MANABI;Hombre;De 80 años y más;BNT162b2 PFIZER;7;1
1/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;BNT162b2 PFIZER;43;2
1/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;BNT162b2 PFIZER;41;5
1/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;BNT162b2 PFIZER;8;1
1/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;BNT162b2 PFIZER;2;0
1/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;BNT162b2 PFIZER;5;0
1/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;BNT162b2 PFIZER;2;0
1/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CoronaVac SINOVAC;1;0
1/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;BNT162b2 PFIZER;2;0
1/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;BNT162b2 PFIZER;3;1
1/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CoronaVac SINOVAC;1;0
1/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;BNT162b2 PFIZER;8;0
1/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;CoronaVac SINOVAC;5;0
1/6/2021;ZONA 4;MANABI;Hombre;De 80 años y más;BNT162b2 PFIZER;1;0
1/6/2021;ZONA 4;MANABI;Hombre;De 80 años y más;CoronaVac SINOVAC;1;0
1/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;BNT162b2 PFIZER;2;0
1/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CoronaVac SINOVAC;1;0
1/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;BNT162b2 PFIZER;10;0
1/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;CoronaVac SINOVAC;1;0
1/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;BNT162b2 PFIZER;1;0
1/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;BNT162b2 PFIZER;0;1
1/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;BNT162b2 PFIZER;0;1
1/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;BNT162b2 PFIZER;5;0
1/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;CoronaVac SINOVAC;1;0
1/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;BNT162b2 PFIZER;7;0
1/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;BNT162b2 PFIZER;18;0
1/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;BNT162b2 PFIZER;18;0
1/6/2021;ZONA 4;MANABI;Hombre;De 80 años y más;BNT162b2 PFIZER;5;0
1/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;BNT162b2 PFIZER;10;1
1/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;BNT162b2 PFIZER;22;0
1/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;BNT162b2 PFIZER;5;0
1/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;BNT162b2 PFIZER;6;0
1/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;BNT162b2 PFIZER;11;0
1/6/2021;ZONA 4;MANABI;Hombre;De 80 años y más;BNT162b2 PFIZER;5;0
1/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;BNT162b2 PFIZER;7;0
1/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;BNT162b2 PFIZER;5;0
1/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;BNT162b2 PFIZER;2;0
1/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;BNT162b2 PFIZER;1;0
1/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;BNT162b2 PFIZER;1;0
1/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;BNT162b2 PFIZER;1;0
1/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;BNT162b2 PFIZER;21;0
1/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;BNT162b2 PFIZER;37;0
1/6/2021;ZONA 4;MANABI;Hombre;De 80 años y más;BNT162b2 PFIZER;4;0
1/6/2021;ZONA 4;MANABI;Hombre;De 80 años y más;CoronaVac SINOVAC;0;2
1/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;BNT162b2 PFIZER;35;0
1/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;BNT162b2 PFIZER;30;0
1/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;CoronaVac SINOVAC;1;1
1/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;BNT162b2 PFIZER;5;0
1/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;CoronaVac SINOVAC;0;2
1/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;BNT162b2 PFIZER;1;0
1/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;BNT162b2 PFIZER;1;0
1/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CoronaVac SINOVAC;1;0
1/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;BNT162b2 PFIZER;14;0
1/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;CoronaVac SINOVAC;5;0
1/6/2021;ZONA 4;MANABI;Hombre;De 80 años y más;BNT162b2 PFIZER;8;0
1/6/2021;ZONA 4;MANABI;Hombre;De 80 años y más;CoronaVac SINOVAC;1;0
1/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;BNT162b2 PFIZER;16;0
1/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;CoronaVac SINOVAC;7;0
1/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;BNT162b2 PFIZER;12;0
1/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;CoronaVac SINOVAC;1;0
2/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CoronaVac SINOVAC;8;0
2/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;CHADOX1S RECOMBINANTE ASTRAZENECA;1;0
2/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;CoronaVac SINOVAC;9;0
2/6/2021;ZONA 4;MANABI;Hombre;De 80 años y más;CoronaVac SINOVAC;2;0
2/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CoronaVac SINOVAC;2;0
2/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;CHADOX1S RECOMBINANTE ASTRAZENECA;1;0
2/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;CoronaVac SINOVAC;6;0
2/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;CoronaVac SINOVAC;2;0
2/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CoronaVac SINOVAC;2;0
2/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;CHADOX1S RECOMBINANTE ASTRAZENECA;2;0
2/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;CoronaVac SINOVAC;1;0
2/6/2021;ZONA 4;MANABI;Hombre;De 80 años y más;CoronaVac SINOVAC;1;0
2/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CoronaVac SINOVAC;1;0
2/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;CHADOX1S RECOMBINANTE ASTRAZENECA;1;0
2/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;CoronaVac SINOVAC;3;0
2/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;BNT162b2 PFIZER;2;0
2/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;20;0
2/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CoronaVac SINOVAC;14;0
2/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;BNT162b2 PFIZER;2;0
2/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;CoronaVac SINOVAC;24;0
2/6/2021;ZONA 4;MANABI;Hombre;De 80 años y más;BNT162b2 PFIZER;1;0
2/6/2021;ZONA 4;MANABI;Hombre;De 80 años y más;CoronaVac SINOVAC;7;0
2/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;BNT162b2 PFIZER;2;0
2/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;18;0
